Países,Quantidade (KG),Valor (US$),Ano
Israel,0.0,0.0,2004
Itália,6190395.0,12223247.0,2004
Japão,0.0,0.0,2004
Iugoslávia,0.0,0.0,2004
Líbano,662.0,2726.0,2004
Luxemburgo,0.0,0.0,2004
Macedônia,0.0,0.0,2004
Marrocos,0.0,0.0,2004
México,0.0,0.0,2004
Moldávia,0.0,0.0,2004
Montenegro,0.0,0.0,2004
Noruega,0.0,0.0,2004
Nova Zelândia,11774.0,107273.0,2004
Países Baixos (Holanda),0.0,0.0,2004
Panamá,0.0,0.0,2004
Peru,0.0,0.0,2004
Porto Rico,0.0,0.0,2004
Portugal,4151101.0,12084110.0,2004
Reino Unido,0.0,0.0,2004
Republica Dominicana,0.0,0.0,2004
Romênia,0.0,0.0,2004
Rússia,0.0,0.0,2004
San Marino,0.0,0.0,2004
Sérvia,0.0,0.0,2004
Síria,0.0,0.0,2004
Suazilândia,0.0,0.0,2004
Suíça,4658.0,5917.0,2004
"Tcheca, República",0.0,0.0,2004
Tunísia,0.0,0.0,2004
Turquia,0.0,0.0,2004
Ucrânia,0.0,0.0,2004
Uruguai,660522.0,1089054.0,2004
Não consta na tabela,0.0,0.0,2004
Não declarados,0.0,0.0,2004
Outros,0.0,0.0,2004
Africa do Sul,407413.0,775421.0,2005
Alemanha,253685.0,382599.0,2005
Argélia,0.0,0.0,2005
Arábia Saudita,0.0,0.0,2005
Argentina,10845213.0,21623751.0,2005
Armênia,0.0,0.0,2005
Austrália,324162.0,901226.0,2005
Áustria,1688.0,17321.0,2005
Bermudas,0.0,0.0,2005
Bélgica,0.0,0.0,2005
Bolívia,0.0,0.0,2005
Bósnia-Herzegovina,0.0,0.0,2005
Brasil,3007.0,20041.0,2005
Bulgária,0.0,0.0,2005
Canada,0.0,0.0,2005
Chile,11647128.0,25645333.0,2005
China,0.0,0.0,2005
"Coreia do Sul, República",0.0,0.0,2005
Croácia,0.0,0.0,2005
Cuba,0.0,0.0,2005
Emirados Árabes Unidos,0.0,0.0,2005
Eslovênia,0.0,0.0,2005
Eslováquia,0.0,0.0,2005
Espanha,508494.0,2504139.0,2005
Estados Unidos,53043.0,245198.0,2005
França,1671209.0,5783702.0,2005
Geórgia,0.0,0.0,2005
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2005
Grécia,0.0,0.0,2005
Hong Kong,0.0,0.0,2005
Hungria,10858.0,53615.0,2005
Indonésia,0.0,0.0,2005
Irlanda,0.0,0.0,2005
Israel,0.0,0.0,2005
Itália,6010760.0,11300501.0,2005
Japão,0.0,0.0,2005
Iugoslávia,0.0,0.0,2005
Líbano,1431.0,12774.0,2005
Luxemburgo,0.0,0.0,2005
Macedônia,0.0,0.0,2005
Marrocos,0.0,0.0,2005
México,0.0,0.0,2005
Moldávia,0.0,0.0,2005
Montenegro,0.0,0.0,2005
Noruega,0.0,0.0,2005
Nova Zelândia,31291.0,224441.0,2005
Países Baixos (Holanda),0.0,0.0,2005
Panamá,0.0,0.0,2005
Peru,0.0,0.0,2005
Porto Rico,0.0,0.0,2005
Portugal,5182827.0,15007625.0,2005
Reino Unido,0.0,0.0,2005
Republica Dominicana,0.0,0.0,2005
Romênia,0.0,0.0,2005
Rússia,0.0,0.0,2005
San Marino,0.0,0.0,2005
Sérvia,0.0,0.0,2005
Síria,0.0,0.0,2005
Suazilândia,0.0,0.0,2005
Suíça,3841.0,9430.0,2005
"Tcheca, República",0.0,0.0,2005
Tunísia,0.0,0.0,2005
Turquia,0.0,0.0,2005
Ucrânia,0.0,0.0,2005
Uruguai,512973.0,924066.0,2005
Não consta na tabela,0.0,0.0,2005
Não declarados,0.0,0.0,2005
Outros,13970.0,63967.0,2005
Africa do Sul,358870.0,1164032.0,2006
Alemanha,314749.0,634870.0,2006
Argélia,0.0,0.0,2006
Arábia Saudita,0.0,0.0,2006
Argentina,11939727.0,25822840.0,2006
Armênia,0.0,0.0,2006
Austrália,254407.0,1059677.0,2006
Áustria,1351.0,8359.0,2006
Bermudas,0.0,0.0,2006
Bélgica,0.0,0.0,2006
Bolívia,0.0,0.0,2006
Bósnia-Herzegovina,0.0,0.0,2006
Brasil,2930.0,12527.0,2006
Bulgária,0.0,0.0,2006
Canada,0.0,0.0,2006
Chile,15194205.0,36681244.0,2006
China,22.0,496.0,2006
"Coreia do Sul, República",800.0,600.0,2006
Croácia,0.0,0.0,2006
Cuba,0.0,0.0,2006
Emirados Árabes Unidos,0.0,0.0,2006
Eslovênia,0.0,0.0,2006
Eslováquia,0.0,0.0,2006
Espanha,971869.0,4288963.0,2006
Estados Unidos,61283.0,355478.0,2006
França,2561966.0,10507604.0,2006
Geórgia,0.0,0.0,2006
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2006
Grécia,670.0,1450.0,2006
Hong Kong,0.0,0.0,2006
Hungria,10530.0,54542.0,2006
Indonésia,0.0,0.0,2006
Irlanda,0.0,0.0,2006
Israel,0.0,0.0,2006
Itália,7983641.0,17018760.0,2006
Japão,0.0,0.0,2006
Iugoslávia,0.0,0.0,2006
Líbano,5121.0,10605.0,2006
Luxemburgo,0.0,0.0,2006
Macedônia,0.0,0.0,2006
Marrocos,0.0,0.0,2006
México,0.0,0.0,2006
Moldávia,0.0,0.0,2006
Montenegro,0.0,0.0,2006
Noruega,0.0,0.0,2006
Nova Zelândia,31825.0,254987.0,2006
Países Baixos (Holanda),0.0,0.0,2006
Panamá,0.0,0.0,2006
Peru,0.0,0.0,2006
Porto Rico,0.0,0.0,2006
Portugal,5936299.0,19063151.0,2006
Reino Unido,14909.0,56268.0,2006
Republica Dominicana,0.0,0.0,2006
Romênia,0.0,0.0,2006
Rússia,0.0,0.0,2006
San Marino,0.0,0.0,2006
Sérvia,0.0,0.0,2006
Síria,0.0,0.0,2006
Suazilândia,0.0,0.0,2006
Suíça,4222.0,6018.0,2006
"Tcheca, República",0.0,0.0,2006
Tunísia,0.0,0.0,2006
Turquia,0.0,0.0,2006
Ucrânia,0.0,0.0,2006
Uruguai,715474.0,1439538.0,2006
Não consta na tabela,0.0,0.0,2006
Não declarados,0.0,0.0,2006
Outros,0.0,0.0,2006
Africa do Sul,386425.0,1320244.0,2007
Alemanha,234006.0,647626.0,2007
Argélia,0.0,0.0,2007
Arábia Saudita,0.0,0.0,2007
Argentina,15621172.0,36160548.0,2007
Armênia,0.0,0.0,2007
Austrália,363611.0,1583361.0,2007
Áustria,1688.0,35247.0,2007
Bermudas,0.0,0.0,2007
Bélgica,0.0,0.0,2007
Bolívia,540.0,1348.0,2007
Bósnia-Herzegovina,0.0,0.0,2007
Brasil,3513.0,19633.0,2007
Bulgária,0.0,0.0,2007
Canada,0.0,0.0,2007
Chile,18845522.0,47680946.0,2007
China,459.0,4235.0,2007
"Coreia do Sul, República",0.0,0.0,2007
Croácia,0.0,0.0,2007
Cuba,0.0,0.0,2007
Emirados Árabes Unidos,0.0,0.0,2007
Eslovênia,0.0,0.0,2007
Eslováquia,0.0,0.0,2007
Espanha,862045.0,4506858.0,2007
Estados Unidos,79376.0,334204.0,2007
França,2737947.0,14721769.0,2007
Geórgia,0.0,0.0,2007
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2007
Grécia,18110.0,137867.0,2007
Hong Kong,0.0,0.0,2007
Hungria,14600.0,82552.0,2007
Indonésia,0.0,0.0,2007
Irlanda,0.0,0.0,2007
Israel,13250.0,27398.0,2007
Itália,9177932.0,22023175.0,2007
Japão,0.0,0.0,2007
Iugoslávia,0.0,0.0,2007
Líbano,6768.0,25265.0,2007
Luxemburgo,0.0,0.0,2007
Macedônia,0.0,0.0,2007
Marrocos,0.0,0.0,2007
México,0.0,0.0,2007
Moldávia,0.0,0.0,2007
Montenegro,0.0,0.0,2007
Noruega,0.0,0.0,2007
Nova Zelândia,47220.0,417276.0,2007
Países Baixos (Holanda),0.0,0.0,2007
Panamá,0.0,0.0,2007
Peru,0.0,0.0,2007
Porto Rico,15658.0,14781.0,2007
Portugal,6805601.0,23945522.0,2007
Reino Unido,7056.0,67728.0,2007
Republica Dominicana,0.0,0.0,2007
Romênia,0.0,0.0,2007
Rússia,0.0,0.0,2007
San Marino,0.0,0.0,2007
Sérvia,0.0,0.0,2007
Síria,0.0,0.0,2007
Suazilândia,0.0,0.0,2007
Suíça,0.0,0.0,2007
"Tcheca, República",0.0,0.0,2007
Tunísia,0.0,0.0,2007
Turquia,0.0,0.0,2007
Ucrânia,0.0,0.0,2007
Uruguai,2387225.0,3131899.0,2007
Não consta na tabela,0.0,0.0,2007
Não declarados,0.0,0.0,2007
Outros,0.0,0.0,2007
Africa do Sul,315380.0,1151699.0,2008
Alemanha,293935.0,1063825.0,2008
Argélia,0.0,0.0,2008
Arábia Saudita,0.0,0.0,2008
Argentina,14417761.0,37382581.0,2008
Armênia,0.0,0.0,2008
Austrália,215135.0,1248671.0,2008
Áustria,11388.0,73348.0,2008
Bermudas,0.0,0.0,2008
Bélgica,0.0,0.0,2008
Bolívia,0.0,0.0,2008
Bósnia-Herzegovina,0.0,0.0,2008
Brasil,309.0,1769.0,2008
Bulgária,0.0,0.0,2008
Canada,396.0,30957.0,2008
Chile,18662626.0,50748373.0,2008
China,6858.0,32738.0,2008
"Coreia do Sul, República",0.0,0.0,2008
Croácia,0.0,0.0,2008
Cuba,0.0,0.0,2008
Emirados Árabes Unidos,0.0,0.0,2008
Eslovênia,0.0,0.0,2008
Eslováquia,0.0,0.0,2008
Espanha,990697.0,6036397.0,2008
Estados Unidos,65956.0,542331.0,2008
França,2466277.0,16275708.0,2008
Geórgia,0.0,0.0,2008
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2008
Grécia,11034.0,78819.0,2008
Hong Kong,0.0,0.0,2008
Hungria,15981.0,90021.0,2008
Indonésia,0.0,0.0,2008
Irlanda,0.0,0.0,2008
Israel,8694.0,41161.0,2008
Itália,9723292.0,24378627.0,2008
Japão,0.0,0.0,2008
Iugoslávia,0.0,0.0,2008
Líbano,10270.0,47054.0,2008
Luxemburgo,0.0,0.0,2008
Macedônia,0.0,0.0,2008
Marrocos,0.0,0.0,2008
México,0.0,0.0,2008
Moldávia,0.0,0.0,2008
Montenegro,0.0,0.0,2008
Noruega,0.0,0.0,2008
Nova Zelândia,58408.0,536625.0,2008
Países Baixos (Holanda),0.0,0.0,2008
Panamá,0.0,0.0,2008
Peru,0.0,0.0,2008
Porto Rico,0.0,0.0,2008
Portugal,6213781.0,23826443.0,2008
Reino Unido,315.0,10257.0,2008
Republica Dominicana,0.0,0.0,2008
Romênia,0.0,0.0,2008
Rússia,0.0,0.0,2008
San Marino,0.0,0.0,2008
Sérvia,0.0,0.0,2008
Síria,0.0,0.0,2008
Suazilândia,0.0,0.0,2008
Suíça,1194.0,5359.0,2008
"Tcheca, República",0.0,0.0,2008
Tunísia,0.0,0.0,2008
Turquia,0.0,0.0,2008
Ucrânia,0.0,0.0,2008
Uruguai,920389.0,2089539.0,2008
Não consta na tabela,0.0,0.0,2008
Não declarados,0.0,0.0,2008
Outros,0.0,0.0,2008
Africa do Sul,493093.0,1931449.0,2009
Alemanha,56075.0,291876.0,2009
Argélia,0.0,0.0,2009
Arábia Saudita,0.0,0.0,2009
Argentina,13902750.0,38521731.0,2009
Armênia,0.0,0.0,2009
Austrália,270908.0,998680.0,2009
Áustria,1895.0,12073.0,2009
Bermudas,0.0,0.0,2009
Bélgica,0.0,0.0,2009
Bolívia,0.0,0.0,2009
Bósnia-Herzegovina,0.0,0.0,2009
Brasil,0.0,0.0,2009
Bulgária,0.0,0.0,2009
Canada,0.0,0.0,2009
Chile,22476643.0,61380795.0,2009
China,0.0,0.0,2009
"Coreia do Sul, República",0.0,0.0,2009
Croácia,0.0,0.0,2009
Cuba,0.0,0.0,2009
Emirados Árabes Unidos,0.0,0.0,2009
Eslovênia,0.0,0.0,2009
Eslováquia,0.0,0.0,2009
Espanha,1119540.0,6224187.0,2009
Estados Unidos,85393.0,702825.0,2009
França,2372448.0,16893114.0,2009
Geórgia,0.0,0.0,2009
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2009
Grécia,52474.0,190076.0,2009
Hong Kong,0.0,0.0,2009
Hungria,12632.0,87626.0,2009
Indonésia,0.0,0.0,2009
Irlanda,0.0,0.0,2009
Israel,8924.0,36534.0,2009
Itália,8387908.0,23079424.0,2009
Japão,0.0,0.0,2009
Iugoslávia,0.0,0.0,2009
Líbano,5310.0,34971.0,2009
Luxemburgo,0.0,0.0,2009
Macedônia,0.0,0.0,2009
Marrocos,0.0,0.0,2009
México,0.0,0.0,2009
Moldávia,0.0,0.0,2009
Montenegro,0.0,0.0,2009
Noruega,0.0,0.0,2009
Nova Zelândia,30806.0,302244.0,2009
Países Baixos (Holanda),0.0,0.0,2009
Panamá,0.0,0.0,2009
Peru,0.0,0.0,2009
Porto Rico,0.0,0.0,2009
Portugal,5884719.0,23688318.0,2009
Reino Unido,10236.0,53375.0,2009
Republica Dominicana,0.0,0.0,2009
Romênia,0.0,0.0,2009
Rússia,0.0,0.0,2009
San Marino,0.0,0.0,2009
Sérvia,0.0,0.0,2009
Síria,0.0,0.0,2009
Suazilândia,0.0,0.0,2009
Suíça,4860.0,13129.0,2009
"Tcheca, República",0.0,0.0,2009
Tunísia,0.0,0.0,2009
Turquia,0.0,0.0,2009
Ucrânia,0.0,0.0,2009
Uruguai,750343.0,1953390.0,2009
Não consta na tabela,0.0,0.0,2009
Não declarados,0.0,0.0,2009
Outros,0.0,0.0,2009
Africa do Sul,966276.0,3600658.0,2010
Alemanha,192661.0,784674.0,2010
Argélia,0.0,0.0,2010
Arábia Saudita,0.0,0.0,2010
Argentina,16965266.0,52126581.0,2010
Armênia,0.0,0.0,2010
Austrália,405271.0,1864846.0,2010
Áustria,2329.0,30075.0,2010
Bermudas,0.0,0.0,2010
Bélgica,0.0,0.0,2010
Bolívia,0.0,0.0,2010
Bósnia-Herzegovina,0.0,0.0,2010
Brasil,7.0,232.0,2010
Bulgária,20997.0,94727.0,2010
Canada,0.0,0.0,2010
Chile,26434744.0,72983389.0,2010
China,0.0,0.0,2010
"Coreia do Sul, República",0.0,0.0,2010
Croácia,0.0,0.0,2010
Cuba,0.0,0.0,2010
Emirados Árabes Unidos,0.0,0.0,2010
Eslovênia,0.0,0.0,2010
Eslováquia,0.0,0.0,2010
Espanha,1622100.0,8698824.0,2010
Estados Unidos,194774.0,1344921.0,2010
França,2799118.0,18778566.0,2010
Geórgia,0.0,0.0,2010
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2010
Grécia,42449.0,196361.0,2010
Hong Kong,0.0,0.0,2010
Hungria,15193.0,160961.0,2010
Indonésia,0.0,0.0,2010
Irlanda,0.0,0.0,2010
Israel,15782.0,93252.0,2010
Itália,11911190.0,28683242.0,2010
Japão,0.0,0.0,2010
Iugoslávia,0.0,0.0,2010
Líbano,15741.0,123283.0,2010
Luxemburgo,0.0,0.0,2010
Macedônia,0.0,0.0,2010
Marrocos,0.0,0.0,2010
México,7004.0,63663.0,2010
Moldávia,0.0,0.0,2010
Montenegro,0.0,0.0,2010
Noruega,0.0,0.0,2010
Nova Zelândia,102683.0,947043.0,2010
Países Baixos (Holanda),0.0,0.0,2010
Panamá,0.0,0.0,2010
Peru,33.0,252.0,2010
Porto Rico,0.0,0.0,2010
Portugal,7801759.0,29299792.0,2010
Reino Unido,621.0,22292.0,2010
Republica Dominicana,0.0,0.0,2010
Romênia,0.0,0.0,2010
Rússia,0.0,0.0,2010
San Marino,0.0,0.0,2010
Sérvia,0.0,0.0,2010
Síria,0.0,0.0,2010
Suazilândia,0.0,0.0,2010
Suíça,2483.0,8010.0,2010
"Tcheca, República",0.0,0.0,2010
Tunísia,0.0,0.0,2010
Turquia,0.0,0.0,2010
Ucrânia,0.0,0.0,2010
Uruguai,1219387.0,3175051.0,2010
Não consta na tabela,0.0,0.0,2010
Não declarados,0.0,0.0,2010
Outros,0.0,0.0,2010
Africa do Sul,507509.0,2136394.0,2011
Alemanha,198025.0,933545.0,2011
Argélia,0.0,0.0,2011
Arábia Saudita,0.0,0.0,2011
Argentina,16673491.0,58806736.0,2011
Armênia,0.0,0.0,2011
Austrália,824440.0,2811273.0,2011
Áustria,6357.0,56227.0,2011
Bermudas,0.0,0.0,2011
Bélgica,0.0,0.0,2011
Bolívia,0.0,0.0,2011
Bósnia-Herzegovina,0.0,0.0,2011
Brasil,93.0,1164.0,2011
Bulgária,1097.0,2527.0,2011
Canada,2322.0,35032.0,2011
Chile,26642889.0,84952500.0,2011
China,0.0,0.0,2011
"Coreia do Sul, República",0.0,0.0,2011
Croácia,450.0,12388.0,2011
Cuba,0.0,0.0,2011
Emirados Árabes Unidos,0.0,0.0,2011
Eslovênia,3600.0,62602.0,2011
Eslováquia,0.0,0.0,2011
Espanha,1999970.0,11175636.0,2011
Estados Unidos,369806.0,1756901.0,2011
França,3329437.0,22917012.0,2011
Geórgia,0.0,0.0,2011
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2011
Grécia,82207.0,414329.0,2011
Hong Kong,0.0,0.0,2011
Hungria,15073.0,256240.0,2011
Indonésia,0.0,0.0,2011
Irlanda,0.0,0.0,2011
Israel,16382.0,68676.0,2011
Itália,12025827.0,35481781.0,2011
Japão,0.0,0.0,2011
Iugoslávia,0.0,0.0,2011
Líbano,17685.0,137954.0,2011
Luxemburgo,0.0,0.0,2011
Macedônia,0.0,0.0,2011
Marrocos,0.0,0.0,2011
México,0.0,0.0,2011
Moldávia,0.0,0.0,2011
Montenegro,0.0,0.0,2011
Noruega,0.0,0.0,2011
Nova Zelândia,151194.0,1267863.0,2011
Países Baixos (Holanda),0.0,0.0,2011
Panamá,0.0,0.0,2011
Peru,0.0,0.0,2011
Porto Rico,0.0,0.0,2011
Portugal,8556375.0,35247223.0,2011
Reino Unido,270.0,6021.0,2011
Republica Dominicana,0.0,0.0,2011
Romênia,0.0,0.0,2011
Rússia,0.0,0.0,2011
San Marino,0.0,0.0,2011
Sérvia,0.0,0.0,2011
Síria,0.0,0.0,2011
Suazilândia,0.0,0.0,2011
Suíça,0.0,0.0,2011
"Tcheca, República",0.0,0.0,2011
Tunísia,16420.0,37492.0,2011
Turquia,0.0,0.0,2011
Ucrânia,0.0,0.0,2011
Uruguai,1264306.0,3481552.0,2011
Não consta na tabela,0.0,0.0,2011
Não declarados,0.0,0.0,2011
Outros,0.0,0.0,2011
Africa do Sul,722327.0,3041449.0,2012
Alemanha,113243.0,591167.0,2012
Argélia,0.0,0.0,2012
Arábia Saudita,0.0,0.0,2012
Argentina,14613839.0,55633562.0,2012
Armênia,0.0,0.0,2012
Austrália,615334.0,2474783.0,2012
Áustria,8098.0,85116.0,2012
Bermudas,0.0,0.0,2012
Bélgica,0.0,0.0,2012
Bolívia,0.0,0.0,2012
Bósnia-Herzegovina,0.0,0.0,2012
Brasil,1051.0,15016.0,2012
Bulgária,0.0,0.0,2012
Canada,0.0,0.0,2012
Chile,30258795.0,93315735.0,2012
China,0.0,0.0,2012
"Coreia do Sul, República",0.0,0.0,2012
Croácia,630.0,16571.0,2012
Cuba,0.0,0.0,2012
Emirados Árabes Unidos,0.0,0.0,2012
Eslovênia,433.0,1223.0,2012
Eslováquia,0.0,0.0,2012
Espanha,2540209.0,11724946.0,2012
Estados Unidos,379329.0,1995929.0,2012
França,3181440.0,21636175.0,2012
Geórgia,0.0,0.0,2012
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2012
Grécia,68966.0,323206.0,2012
Hong Kong,0.0,0.0,2012
Hungria,10404.0,168862.0,2012
Indonésia,0.0,0.0,2012
Irlanda,0.0,0.0,2012
Israel,8439.0,47579.0,2012
Itália,10506144.0,30750897.0,2012
Japão,0.0,0.0,2012
Iugoslávia,0.0,0.0,2012
Líbano,5805.0,47826.0,2012
Luxemburgo,0.0,0.0,2012
Macedônia,0.0,0.0,2012
Marrocos,450.0,3851.0,2012
México,0.0,0.0,2012
Moldávia,0.0,0.0,2012
Montenegro,0.0,0.0,2012
Noruega,0.0,0.0,2012
Nova Zelândia,81611.0,790355.0,2012
Países Baixos (Holanda),0.0,0.0,2012
Panamá,0.0,0.0,2012
Peru,0.0,0.0,2012
Porto Rico,0.0,0.0,2012
Portugal,9714940.0,36190898.0,2012
Reino Unido,406.0,26466.0,2012
Republica Dominicana,0.0,0.0,2012
Romênia,33750.0,85321.0,2012
Rússia,0.0,0.0,2012
San Marino,0.0,0.0,2012
Sérvia,0.0,0.0,2012
Síria,0.0,0.0,2012
Suazilândia,0.0,0.0,2012
Suíça,0.0,0.0,2012
"Tcheca, República",0.0,0.0,2012
Tunísia,19913.0,42918.0,2012
Turquia,0.0,0.0,2012
Ucrânia,0.0,0.0,2012
Uruguai,1323884.0,3735892.0,2012
Não consta na tabela,0.0,0.0,2012
Não declarados,0.0,0.0,2012
Outros,0.0,0.0,2012
Africa do Sul,475331.0,1985184.0,2013
Alemanha,114866.0,414070.0,2013
Argélia,0.0,0.0,2013
Arábia Saudita,0.0,0.0,2013
Argentina,12732815.0,49524694.0,2013
Armênia,0.0,0.0,2013
Austrália,553190.0,1703815.0,2013
Áustria,56849.0,227204.0,2013
Bermudas,0.0,0.0,2013
Bélgica,0.0,0.0,2013
Bolívia,0.0,0.0,2013
Bósnia-Herzegovina,0.0,0.0,2013
Brasil,473.0,5747.0,2013
Bulgária,5947.0,21988.0,2013
Canada,0.0,0.0,2013
Chile,28288212.0,90281256.0,2013
China,0.0,0.0,2013
"Coreia do Sul, República",0.0,0.0,2013
Croácia,0.0,0.0,2013
Cuba,0.0,0.0,2013
Emirados Árabes Unidos,0.0,0.0,2013
Eslovênia,2192.0,25307.0,2013
Eslováquia,0.0,0.0,2013
Espanha,2772104.0,13570874.0,2013
Estados Unidos,518888.0,2817086.0,2013
França,3265362.0,23336291.0,2013
Geórgia,33750.0,134202.0,2013
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2013
Grécia,13241.0,71175.0,2013
Hong Kong,0.0,0.0,2013
Hungria,10911.0,140198.0,2013
Indonésia,0.0,0.0,2013
Irlanda,0.0,0.0,2013
Israel,24622.0,97645.0,2013
Itália,8308831.0,30799292.0,2013
Japão,0.0,0.0,2013
Iugoslávia,0.0,0.0,2013
Líbano,6588.0,75810.0,2013
Luxemburgo,0.0,0.0,2013
Macedônia,0.0,0.0,2013
Marrocos,0.0,0.0,2013
México,0.0,0.0,2013
Moldávia,0.0,0.0,2013
Montenegro,0.0,0.0,2013
Noruega,0.0,0.0,2013
Nova Zelândia,90728.0,840521.0,2013
Países Baixos (Holanda),0.0,0.0,2013
Panamá,0.0,0.0,2013
Peru,0.0,0.0,2013
Porto Rico,0.0,0.0,2013
Portugal,9299080.0,35729522.0,2013
Reino Unido,127.0,2789.0,2013
Republica Dominicana,0.0,0.0,2013
Romênia,0.0,0.0,2013
Rússia,0.0,0.0,2013
San Marino,0.0,0.0,2013
Sérvia,0.0,0.0,2013
Síria,0.0,0.0,2013
Suazilândia,0.0,0.0,2013
Suíça,0.0,0.0,2013
"Tcheca, República",0.0,0.0,2013
Tunísia,8000.0,20892.0,2013
Turquia,0.0,0.0,2013
Ucrânia,0.0,0.0,2013
Uruguai,1372329.0,3740613.0,2013
Não consta na tabela,0.0,0.0,2013
Não declarados,0.0,0.0,2013
Outros,0.0,0.0,2013
Africa do Sul,722715.0,3033932.0,2014
Alemanha,115804.0,483316.0,2014
Argélia,0.0,0.0,2014
Arábia Saudita,0.0,0.0,2014
Argentina,13437321.0,53815956.0,2014
Armênia,0.0,0.0,2014
Austrália,236742.0,1008851.0,2014
Áustria,2770.0,32116.0,2014
Bermudas,0.0,0.0,2014
Bélgica,0.0,0.0,2014
Bolívia,0.0,0.0,2014
Bósnia-Herzegovina,0.0,0.0,2014
Brasil,449.0,6011.0,2014
Bulgária,15019.0,46857.0,2014
Canada,1530.0,25958.0,2014
Chile,35479279.0,113375484.0,2014
China,0.0,0.0,2014
"Coreia do Sul, República",0.0,0.0,2014
Croácia,0.0,0.0,2014
Cuba,0.0,0.0,2014
Emirados Árabes Unidos,35.0,1138.0,2014
Eslovênia,4190.0,23377.0,2014
Eslováquia,0.0,0.0,2014
Espanha,2760797.0,12797753.0,2014
Estados Unidos,788773.0,4171731.0,2014
França,3592782.0,27480375.0,2014
Geórgia,0.0,0.0,2014
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2014
Grécia,24244.0,107195.0,2014
Hong Kong,0.0,0.0,2014
Hungria,18733.0,114610.0,2014
Indonésia,0.0,0.0,2014
Irlanda,0.0,0.0,2014
Israel,7734.0,40372.0,2014
Itália,8566756.0,31697736.0,2014
Japão,0.0,0.0,2014
Iugoslávia,0.0,0.0,2014
Líbano,47610.0,270145.0,2014
Luxemburgo,0.0,0.0,2014
Macedônia,252.0,497.0,2014
Marrocos,0.0,0.0,2014
México,0.0,0.0,2014
Moldávia,0.0,0.0,2014
Montenegro,0.0,0.0,2014
Noruega,0.0,0.0,2014
Nova Zelândia,106251.0,843533.0,2014
Países Baixos (Holanda),0.0,0.0,2014
Panamá,0.0,0.0,2014
Peru,3201.0,7906.0,2014
Porto Rico,0.0,0.0,2014
Portugal,9735153.0,37071142.0,2014
Reino Unido,315.0,9410.0,2014
Republica Dominicana,0.0,0.0,2014
Romênia,4163.0,5629.0,2014
Rússia,0.0,0.0,2014
San Marino,0.0,0.0,2014
Sérvia,0.0,0.0,2014
Síria,0.0,0.0,2014
Suazilândia,0.0,0.0,2014
Suíça,0.0,0.0,2014
"Tcheca, República",0.0,0.0,2014
Tunísia,0.0,0.0,2014
Turquia,0.0,0.0,2014
Ucrânia,0.0,0.0,2014
Uruguai,1237537.0,3782282.0,2014
Não consta na tabela,0.0,0.0,2014
Não declarados,0.0,0.0,2014
Outros,0.0,0.0,2014
Africa do Sul,743335.0,2996543.0,2015
Alemanha,95171.0,358275.0,2015
Argélia,0.0,0.0,2015
Arábia Saudita,0.0,0.0,2015
Argentina,12465041.0,48043201.0,2015
Armênia,0.0,0.0,2015
Austrália,395030.0,1261810.0,2015
Áustria,360.0,3891.0,2015
Bermudas,0.0,0.0,2015
Bélgica,0.0,0.0,2015
Bolívia,0.0,0.0,2015
Bósnia-Herzegovina,0.0,0.0,2015
Brasil,1359.0,12919.0,2015
Bulgária,17244.0,51678.0,2015
Canada,0.0,0.0,2015
Chile,36686870.0,107684380.0,2015
China,0.0,0.0,2015
"Coreia do Sul, República",0.0,0.0,2015
Croácia,2069.0,3779.0,2015
Cuba,0.0,0.0,2015
Emirados Árabes Unidos,529.0,10093.0,2015
Eslovênia,4640.0,24190.0,2015
Eslováquia,0.0,0.0,2015
Espanha,3024533.0,11396855.0,2015
Estados Unidos,775131.0,3848755.0,2015
França,3617130.0,19353291.0,2015
Geórgia,0.0,0.0,2015
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2015
Grécia,55680.0,190185.0,2015
Hong Kong,0.0,0.0,2015
Hungria,5117.0,74688.0,2015
Indonésia,0.0,0.0,2015
Irlanda,0.0,0.0,2015
Israel,19028.0,55248.0,2015
Itália,8261383.0,25846195.0,2015
Japão,0.0,0.0,2015
Iugoslávia,0.0,0.0,2015
Líbano,6480.0,56196.0,2015
Luxemburgo,0.0,0.0,2015
Macedônia,0.0,0.0,2015
Marrocos,1755.0,15082.0,2015
México,0.0,0.0,2015
Moldávia,0.0,0.0,2015
Montenegro,0.0,0.0,2015
Noruega,0.0,0.0,2015
Nova Zelândia,117340.0,950751.0,2015
Países Baixos (Holanda),0.0,0.0,2015
Panamá,0.0,0.0,2015
Peru,0.0,0.0,2015
Porto Rico,0.0,0.0,2015
